category_id,name,district,address,latitude,longitude,work_time,price,phone_number,image_url,SNS url,page_url,description,책방 구분명
,형제책서점,양천구,양천구 신정로14길 1,37.50899029,126.8448385,,무료,02-2065-9790,,,,,새책방      
,형제할인책문고,영등포구,영등포구 당산로 95 현대아파트 지하 1층,37.52402305,126.894863,,무료,02-2678-7054,,,https://brotherbook.modoo.at,,새책방      
,호박이넝쿨책,성북구,성북구 정릉로26가길 30,37.60283495,127.0113436,,무료,0507-1425-1719,,https://www.instagram.com/pumpkin_vege_book,https://cafe.naver.com/hobakbook,,새책방      
,호수책장,강서구,강서구 강서로45길 132-14,37.55067233,126.8315808,,무료,,,https://www.instagram.com/hosubookshelves,https://m.smartstore.naver.com/hosubookshelves,,새책방      
,홀로서기,강동구,강동구 동남로75길 13-25 지하1층,37.55306826,127.1554729,,무료,0507-1334-6922,,,,,새책방      
,홈통,금천구,금천구 시흥대로73길 11 무지개상가 309호,37.45661694,126.8983015,,무료,0507-1380-3253,,https://www.instagram.com/hometong_20m,,,새책방      
,홍익도서,마포구,동교로 148-8,37.55501846,126.9186288,,무료,02-334-4436,,https://www.instagram.com/designbook_hongik,http://www.designbook.co.kr,,새책방      
,홍익문고,서대문구,서대문구 연세로 2,37.55578538,126.9370438,,무료,02-392-2020,,https://www.instagram.com/hongikmungo,http://cafe.naver.com/hongikbook,,새책방      
,홍제문고,서대문구,서대문구 통일로39가길 30 지하1층,37.58896925,126.9442924,,무료,02-3217-5552,,,https://blog.naver.com/js3217555,,새책방      
,화랑문고,노원구,노원구 공릉로 34길 62,37.62336595,127.0821211,,무료,02-973-8580,,,,,새책방      
,환일서점,마포구,마포구 환일길 48,37.55409127,126.9608924,,무료,02-313-3156,,,,,새책방      
,황룡서점,강남구,강남구 일원로3길 56,37.49249727,127.0844664,,무료,02-2226-9414,,,,,새책방      
,황룡서점,송파구,송파구 마천로 271,37.49780507,127.1471085,,무료,02-400-4501,,,,,새책방      
,흙서점,관악구,관악구 남부순환로 1916,37.47735921,126.9620682,,무료,02-884-8454,,,,,헌책방      
,흥인서점,강서구,강서구 화곡로24길 40,37.53918298,126.8388808,,무료,02-2696-2320,,,,,새책방      
,희망문고,성북구,성북구 성북로2길 27 삼선교 맥도날드 뒷문,37.58956421,127.0071805,,무료,02-744-9534,,,,,새책방      
